Language	Estimator	Model	Distance	Surprisal	Script	Part	It	SumIt	SumTIt
Korean	Plugin	DAN	2	-3.5249378922941013	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.029222035534563	-7.133784079947218
Korean	Plugin	DAN	3	-3.5249378922941013	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.029222035534563	-7.133784079947218
Korean	Plugin	DAN	4	-3.5249378922941013	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.029222035534563	-7.133784079947218
Korean	Plugin	DAN	5	-3.5249378922941013	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.029222035534563	-7.133784079947218
Korean	Plugin	DAN	0	-9.07038988723255	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-3.123403537308346	0	0
Korean	Plugin	DAN	1	-5.946986349924203	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-0.0025790720076024343	-3.123403537308346	-3.123403537308346
Korean	Plugin	DAN	2	-5.944407277916601	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1259826093159484	-3.128561681323551
Korean	Plugin	DAN	3	-5.944407277916601	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1259826093159484	-3.128561681323551
Korean	Plugin	DAN	4	-5.944407277916601	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1259826093159484	-3.128561681323551
Korean	Plugin	DAN	5	-5.944407277916601	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1259826093159484	-3.128561681323551
Korean	Plugin	DAN	0	-11.619166592775336	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	-2.504676546455988	0	0
Korean	Plugin	DAN	1	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	DAN	2	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	DAN	3	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	DAN	4	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	DAN	5	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	DAN	0	-5.842672264702172	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-3.3353474585547667	0	0
Korean	Plugin	DAN	1	-2.507324806147405	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-0.0029851381755947592	-3.3353474585547667	-3.3353474585547667
Korean	Plugin	DAN	2	-2.50433966797181	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3383325967303614	-3.341317734905956
Korean	Plugin	DAN	3	-2.50433966797181	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3383325967303614	-3.341317734905956
Korean	Plugin	DAN	4	-2.50433966797181	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3383325967303614	-3.341317734905956
Korean	Plugin	DAN	5	-2.50433966797181	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3383325967303614	-3.341317734905956
Korean	Plugin	DAN	0	-8.779792679079504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-3.041721749469338	0	0
Korean	Plugin	DAN	1	-5.738070929610166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-0.004710178290650013	-3.041721749469338	-3.041721749469338
Korean	Plugin	DAN	2	-5.733360751319516	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.046431927759988	-3.051142106050638
Korean	Plugin	DAN	3	-5.733360751319516	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.046431927759988	-3.051142106050638
Korean	Plugin	DAN	4	-5.733360751319516	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.046431927759988	-3.051142106050638
Korean	Plugin	DAN	5	-5.733360751319516	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.046431927759988	-3.051142106050638
Korean	Plugin	AND	0	-3.1977136736394756	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	-3.186454817980036	0	0
Korean	Plugin	AND	1	-0.011258855659439586	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	-0.011258855659439586	-3.186454817980036	-3.186454817980036
Korean	Plugin	AND	2	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	AND	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	AND	4	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	AND	5	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	AND	0	-10.554159927828664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	-6.858952413449655	0	0
Korean	Plugin	AND	1	-3.6952075143790086	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	-0.17522443638451346	-6.858952413449655	-6.858952413449655
Korean	Plugin	AND	2	-3.519983077994495	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034176849834169	-7.209401286218682
Korean	Plugin	AND	3	-3.519983077994495	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034176849834169	-7.209401286218682
Korean	Plugin	AND	4	-3.519983077994495	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034176849834169	-7.209401286218682
Korean	Plugin	AND	5	-3.519983077994495	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034176849834169	-7.209401286218682
Korean	Plugin	AND	0	-9.07038988723255	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-3.1215398047314453	0	0
Korean	Plugin	AND	1	-5.948850082501104	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-0.001093614585366609	-3.1215398047314453	-3.1215398047314453
Korean	Plugin	AND	2	-5.947756467915737	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.122633419316812	-3.1237270339021785
Korean	Plugin	AND	3	-5.947756467915737	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.122633419316812	-3.1237270339021785
Korean	Plugin	AND	4	-5.947756467915737	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.122633419316812	-3.1237270339021785
Korean	Plugin	AND	5	-5.947756467915737	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.122633419316812	-3.1237270339021785
Korean	Plugin	AND	0	-11.619166592775336	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	-2.504676546455988	0	0
Korean	Plugin	AND	1	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	AND	2	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	AND	3	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	AND	4	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	AND	5	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	AND	0	-5.842672264702172	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-3.304412288143729	0	0
Korean	Plugin	AND	1	-2.5382599765584426	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-0.00553663652867753	-3.304412288143729	-3.304412288143729
Korean	Plugin	AND	2	-2.532723340029765	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3099489246724065	-3.315485561201084
Korean	Plugin	AND	3	-2.532723340029765	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3099489246724065	-3.315485561201084
Korean	Plugin	AND	4	-2.532723340029765	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3099489246724065	-3.315485561201084
Korean	Plugin	AND	5	-2.532723340029765	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.3099489246724065	-3.315485561201084
Korean	Plugin	AND	0	-8.779792679079504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-3.0836320253328644	0	0
Korean	Plugin	AND	1	-5.69616065374664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-0.004572427422287362	-3.0836320253328644	-3.0836320253328644
Korean	Plugin	AND	2	-5.6915882263243525	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0882044527551518	-3.092776880177439
Korean	Plugin	AND	3	-5.6915882263243525	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0882044527551518	-3.092776880177439
Korean	Plugin	AND	4	-5.6915882263243525	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0882044527551518	-3.092776880177439
Korean	Plugin	AND	5	-5.6915882263243525	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0882044527551518	-3.092776880177439
Korean	Plugin	ADN	0	-3.1977136736394756	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	-3.186454817980036	0	0
Korean	Plugin	ADN	1	-0.011258855659439586	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	-0.011258855659439586	-3.186454817980036	-3.186454817980036
Korean	Plugin	ADN	2	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	ADN	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	ADN	4	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	ADN	5	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS	0.0	-3.1977136736394756	-3.208972529298915
Korean	Plugin	ADN	0	-10.554159927828664	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	-6.86848519412478	0	0
Korean	Plugin	ADN	1	-3.6856747337038835	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	-0.16618315650489146	-6.86848519412478	-6.86848519412478
Korean	Plugin	ADN	2	-3.519491577198992	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034668350629671	-7.200851507134563
Korean	Plugin	ADN	3	-3.519491577198992	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034668350629671	-7.200851507134563
Korean	Plugin	ADN	4	-3.519491577198992	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034668350629671	-7.200851507134563
Korean	Plugin	ADN	5	-3.519491577198992	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN	0.0	-7.034668350629671	-7.200851507134563
Korean	Plugin	ADN	0	-9.07038988723255	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-3.1221092516243543	0	0
Korean	Plugin	ADN	1	-5.948280635608195	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	-0.0010681986372453878	-3.1221092516243543	-3.1221092516243543
Korean	Plugin	ADN	2	-5.94721243697095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1231774502615997	-3.124245648898845
Korean	Plugin	ADN	3	-5.94721243697095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1231774502615997	-3.124245648898845
Korean	Plugin	ADN	4	-5.94721243697095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1231774502615997	-3.124245648898845
Korean	Plugin	ADN	5	-5.94721243697095	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod	0.0	-3.1231774502615997	-3.124245648898845
Korean	Plugin	ADN	0	-11.619166592775336	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	-2.504676546455988	0	0
Korean	Plugin	ADN	1	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	ADN	2	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	ADN	3	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	ADN	4	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	ADN	5	-9.114490046319348	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case	0.0	-2.504676546455988	-2.504676546455988
Korean	Plugin	ADN	0	-5.842672264702172	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-3.322532554464981	0	0
Korean	Plugin	ADN	1	-2.5201397102371907	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	-0.005572612260003051	-3.322532554464981	-3.322532554464981
Korean	Plugin	ADN	2	-2.5145670979771877	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.328105166724984	-3.333677778984987
Korean	Plugin	ADN	3	-2.5145670979771877	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.328105166724984	-3.333677778984987
Korean	Plugin	ADN	4	-2.5145670979771877	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.328105166724984	-3.333677778984987
Korean	Plugin	ADN	5	-2.5145670979771877	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det	0.0	-3.328105166724984	-3.333677778984987
Korean	Plugin	ADN	0	-8.779792679079504	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-3.041746905543456	0	0
Korean	Plugin	ADN	1	-5.738045773536048	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	-0.005775647205875423	-3.041746905543456	-3.041746905543456
Korean	Plugin	ADN	2	-5.732270126330173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0475225527493315	-3.053298199955207
Korean	Plugin	ADN	3	-5.732270126330173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0475225527493315	-3.053298199955207
Korean	Plugin	ADN	4	-5.732270126330173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0475225527493315	-3.053298199955207
Korean	Plugin	ADN	5	-5.732270126330173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod	0.0	-3.0475225527493315	-3.053298199955207
Swedish	Heldout	NAD	0	-2.9379592335584195	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.9544997205852186	0	0
Swedish	Heldout	NAD	1	-1.9834595129732009	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.02385789835074026	-0.9544997205852186	-0.9544997205852186
Swedish	Heldout	NAD	2	-1.9596016146224606	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.0006279337889241177	-0.9783576189359589	-1.002215517286699
Swedish	Heldout	NAD	3	-1.9589736808335365	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.00024285257263589877	-0.978985552724883	-1.0040993186534715
Swedish	Heldout	NAD	4	-1.9587308282609006	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.00010478916938549965	-0.9792284052975189	-1.005070728944015
Swedish	Heldout	NAD	5	-1.9586260390915151	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-4.789728885223887e-05	-0.9793331944669044	-1.0055946747909426
Swedish	Heldout	NAD	0	-10.489385908771185	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	-0.5089903121737631	0	0
Swedish	Heldout	NAD	1	-9.980395596597422	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	-0.01916061886593745	-0.5089903121737631	-0.5089903121737631
Swedish	Heldout	NAD	2	-9.961234977731484	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.024796614518502125	-0.5281509310397006	-0.547311549905638
Swedish	Heldout	NAD	3	-9.986031592249986	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.032063171292978865	-0.5033543165211984	-0.47292170635013164
Swedish	Heldout	NAD	4	-10.018094763542965	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.03469979517004873	-0.4712911452282196	-0.3446690211782162
Swedish	Heldout	NAD	5	-10.052794558713014	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	NOUN	0.03594874443317764	-0.43659135005817085	-0.17117004532797253
Swedish	Heldout	NAD	0	-9.896443889020691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.12227420867626648	0	0
Swedish	Heldout	NAD	1	-10.018718097696958	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.6071634484016233	0.12227420867626648	0.12227420867626648
Swedish	Heldout	NAD	2	-10.625881546098581	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.6455458268000331	0.7294376570778898	1.336601105479513
Swedish	Heldout	NAD	3	-11.271427372898614	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.6562245924471437	1.374983483877923	3.2732385858796125
Swedish	Heldout	NAD	4	-11.927651965345758	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.6603150806279636	2.0312080763250666	5.898136955668187
Swedish	Heldout	NAD	5	-12.587967045973722	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	amod	0.6621897089008328	2.6915231569530302	9.199712358808005
Swedish	Heldout	NAD	0	-5.988846252279446	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-2.7641341347583976	0	0
Swedish	Heldout	NAD	1	-3.2247121175210482	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	-0.09737052970216586	-2.7641341347583976	-2.7641341347583976
Swedish	Heldout	NAD	2	-3.1273415878188824	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	0.022789467713763223	-2.8615046644605635	-2.9588751941627294
Swedish	Heldout	NAD	3	-3.1501310555326456	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	0.04116932269821616	-2.8387151967468003	-2.8905067910214397
Swedish	Heldout	NAD	4	-3.1913003782308618	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	0.04426319530999878	-2.797545874048584	-2.725829500228575
Swedish	Heldout	NAD	5	-3.2355635735408605	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	case	0.04481839092081197	-2.7532826787385853	-2.504513523678581
Swedish	Heldout	NAD	0	-5.525214205390382	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-1.2892671994688536	0	0
Swedish	Heldout	NAD	1	-4.2359470059215285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.094538863374237	-1.2892671994688536	-1.2892671994688536
Swedish	Heldout	NAD	2	-4.1414081425472915	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	-0.006751519542763873	-1.3838060628430906	-1.4783449262173276
Swedish	Heldout	NAD	3	-4.134656623004528	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.019688041749925667	-1.3905575823858545	-1.4985994848456192
Swedish	Heldout	NAD	4	-4.154344664754453	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.03102237727086088	-1.3708695406359288	-1.4198473178459166
Swedish	Heldout	NAD	5	-4.185367042025314	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	det	0.03656475187173047	-1.339847163365068	-1.2647354314916122
Swedish	Heldout	NAD	0	-9.497892162848297	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.24679527419783653	0	0
Swedish	Heldout	NAD	1	-9.744687437046133	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.5362532799825956	0.24679527419783653	0.24679527419783653
Swedish	Heldout	NAD	2	-10.280940717028729	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.5625782078368253	0.7830485541804322	1.3193018341630278
Swedish	Heldout	NAD	3	-10.843518924865554	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.569447626033476	1.3456267620172575	3.007036457673504
Swedish	Heldout	NAD	4	-11.41296655089903	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.5719760193556596	1.9150743880507335	5.284826961807408
Swedish	Heldout	NAD	5	-11.98494257025469	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	nummod	0.5731255006033358	2.487050407406393	8.144707058585706
Swedish	Heldout	NDA	0	-2.9379592335584195	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.9548899557536419	0	0
Swedish	Heldout	NDA	1	-1.9830692778047776	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.006547984502000892	-0.9548899557536419	-0.9548899557536419
Swedish	Heldout	NDA	2	-1.9765212933027767	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.0007147467210928404	-0.9614379402556428	-0.9679859247576437
Swedish	Heldout	NDA	3	-1.9758065465816839	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_2.py	EOS	-0.00028720903588785873	-0.9621526869767356	-0.9701301649209222
