Language	Type	Memory	EmpiricalMedianDiff	MedianDiff_Lower	MedianDiff_Upper	Level
Amharic-Adap	REAL_REAL	0.0470071621239	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.0940143242478	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.141021490097	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.188028648496	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.235035806894	0.0	-1.49011611938e-08	0.0	0.988281250000063
Amharic-Adap	REAL_REAL	0.282042980194	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.329050123692	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.376057296991	0.0	0.0	0.0	0.9990234375000636
Amharic-Adap	REAL_REAL	0.423064440489	0.0	-2.98023223877e-08	0.0	0.9882809165278648
Amharic-Adap	REAL_REAL	0.470071613789	0.00586080551147	0.00140762329102	0.0131758153439	0.9673301325306799
Amharic-Adap	REAL_REAL	0.517078757286	0.0293643772602	0.0249112248421	0.0366793870926	0.9778445904929699
Amharic-Adap	REAL_REAL	0.564085960388	0.0528679490089	0.0484148263931	0.0601829886436	0.9778445904929699
Amharic-Adap	REAL_REAL	0.611093103886	0.07637155056	0.0719183683395	0.0836865305901	0.9778445904929699
Amharic-Adap	REAL_REAL	0.658100247383	0.100657105446	0.0963100194931	0.108897507191	0.9778445904929699
Amharic-Adap	REAL_REAL	0.705107450485	0.127804517746	0.122082471848	0.137315571308	0.9778445904929699
Amharic-Adap	REAL_REAL	0.752114593983	0.158986270428	0.149297118187	0.168653666973	0.9778445904929699
Amharic-Adap	REAL_REAL	0.79912173748	0.190871179104	0.179900228977	0.20208799839	0.9673301325306799
Amharic-Adap	REAL_REAL	0.846128880978	0.2143638134	0.192058622837	0.236376702785	0.9673301325306799
Amharic-Adap	REAL_REAL	0.89313608408	0.227207839489	0.205339252949	0.251706004143	0.9673301325306799
Amharic-Adap	REAL_REAL	0.940143227577	0.243877112865	0.219822406769	0.269483447075	0.9673301325306799
Amharic-Adap	REAL_REAL	0.987150371075	0.260891854763	0.237510383129	0.288367569447	0.9673301325306799
Amharic-Adap	REAL_REAL	1.03415751457	0.278579294682	0.255918443203	0.309229850769	0.9673301325306799
Amharic-Adap	REAL_REAL	1.08116471767	0.299895882607	0.275713264942	0.329656779766	0.9673301325306799
Amharic-Adap	REAL_REAL	1.12817192078	0.320315480232	0.292679846287	0.351870834827	0.9673301325306799
Amharic-Adap	REAL_REAL	1.17517900467	0.335014820099	0.306929528713	0.372704863548	0.9673301325306799
Amharic-Adap	REAL_REAL	1.22218620777	0.350683927536	0.321717321873	0.390889883041	0.9673301325306799
Amharic-Adap	REAL_REAL	1.26919341087	0.364685118198	0.332231223583	0.414231181145	0.9673301325306799
Amharic-Adap	REAL_REAL	1.31620049477	0.380354225636	0.341546416283	0.43147623539	0.9673301325306799
Amharic-Adap	REAL_REAL	1.36320769787	0.396023213863	0.350947737694	0.447145223618	0.9673301325306799
Amharic-Adap	REAL_REAL	1.41021490097	0.411364614964	0.359534025192	0.462814331055	0.9673301325306799
Amharic-Adap	REAL_REAL	1.45722198486	0.42251509428	0.366354465485	0.476025223732	0.9673301325306799
Amharic-Adap	REAL_REAL	1.50422918797	0.429364621639	0.369903087616	0.487255573273	0.9673301325306799
Amharic-Adap	REAL_REAL	1.55123627186	0.43314486742	0.373139023781	0.495491743088	0.9673301325306799
Amharic-Adap	REAL_REAL	1.59824347496	0.43314486742	0.376249551773	0.499107718468	0.9673301325306799
Amharic-Adap	REAL_REAL	1.64525067806	0.43314486742	0.379084825516	0.502544760704	0.9673301325306799
Amharic-Adap	REAL_REAL	1.69225776196	0.43314486742	0.381728768349	0.505609154701	0.9673301325306799
Amharic-Adap	REAL_REAL	1.73926496506	0.43314486742	0.384214401245	0.508414149284	0.9673301325306799
Amharic-Adap	REAL_REAL	1.78627216816	0.43314486742	0.386239171028	0.511179327965	0.9673301325306799
Amharic-Adap	REAL_REAL	1.83327925205	0.43314486742	0.386239171028	0.513944387436	0.9673301325306799
Amharic-Adap	GROUND	0.0470071621239	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.0940143242478	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.141021490097	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.188028648496	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.235035806894	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.282042980194	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.329050123692	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.376057296991	0.0	0.0	0.0	1.000000000000076
Amharic-Adap	GROUND	0.423064440489	0.0	0.0	0.0	0.9999996625736619
Amharic-Adap	GROUND	0.470071613789	0.00586080551147	0.00140765309334	0.0131758153439	0.9788004503076643
Amharic-Adap	GROUND	0.517078757286	0.0219418108463	0.0112779736519	0.0319956541061	0.9548581031998363
Amharic-Adap	GROUND	0.564085960388	0.021941781044	0.0112779736519	0.0319956541061	0.9548581031998363
Amharic-Adap	GROUND	0.611093103886	0.0219418406487	0.0112779736519	0.0319955945015	0.9548581031998363
Amharic-Adap	GROUND	0.658100247383	0.0227237939835	0.0121660232544	0.0337030291557	0.9548581031998363
Amharic-Adap	GROUND	0.705107450485	0.0263676047325	0.0144348740578	0.0386174917221	0.9548581031998363
Amharic-Adap	GROUND	0.752114593983	0.0340458154678	0.0181459784508	0.046451985836	0.9548581031998363
Amharic-Adap	GROUND	0.79912173748	0.0411427021027	0.025947868824	0.0552362203598	0.9548581031998363
Amharic-Adap	GROUND	0.846128880978	0.0478891730309	0.0357956290245	0.0647130012512	0.9548581031998363
Amharic-Adap	GROUND	0.89313608408	0.0583308935165	0.0453225374222	0.0707592368126	0.9548581031998363
Amharic-Adap	GROUND	0.940143227577	0.0663360357285	0.0491772294044	0.0808334946632	0.9548581031998363
Amharic-Adap	GROUND	0.987150371075	0.0750354528427	0.0554949045181	0.0902771949768	0.9548581031998363
Amharic-Adap	GROUND	1.03415751457	0.0796389579773	0.0619986057281	0.101206839085	0.9548581031998363
Amharic-Adap	GROUND	1.08116471767	0.0863374471664	0.0676645040512	0.106496572495	0.9548581031998363
Amharic-Adap	GROUND	1.12817192078	0.089530646801	0.0707322955132	0.112288415432	0.9548581031998363
Amharic-Adap	GROUND	1.17517900467	0.092186331749	0.0721254944801	0.115157544613	0.9548581031998363
Amharic-Adap	GROUND	1.22218620777	0.0942028164864	0.0716913342476	0.117766261101	0.9548581031998363
Amharic-Adap	GROUND	1.26919341087	0.0941386818886	0.0704534649849	0.118488430977	0.9548581031998363
Amharic-Adap	GROUND	1.31620049477	0.0954770445824	0.0681911706924	0.119308769703	0.9548581031998363
Amharic-Adap	GROUND	1.36320769787	0.0954770445824	0.0681911706924	0.119308769703	0.9548581031998363
Amharic-Adap	GROUND	1.41021490097	0.0954770445824	0.0686359405518	0.119308769703	0.9548581031998363
Amharic-Adap	GROUND	1.45722198486	0.0954770445824	0.0686359405518	0.120961070061	0.9548581031998363
Amharic-Adap	GROUND	1.50422918797	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.55123627186	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.59824347496	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.64525067806	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.69225776196	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.73926496506	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.78627216816	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Amharic-Adap	GROUND	1.83327925205	0.0954770445824	0.0686359405518	0.121451079845	0.9548581031998363
Armenian-Adap	REAL_REAL	0.0236755497754	0.0	0.0	0.0	1.000000000000071
Armenian-Adap	REAL_REAL	0.0473510995507	0.0	0.0	0.0	1.000000000000071
Armenian-Adap	REAL_REAL	0.0710266456008	0.0	0.0	0.0	1.0000000000001061
Armenian-Adap	REAL_REAL	0.0947021991014	0.00016613304615	0.0	0.00348485261202	0.9819438549473685
Armenian-Adap	REAL_REAL	0.118377745152	0.0128652378917	0.00821372866631	0.0184948667884	0.9818631792071489
Armenian-Adap	REAL_REAL	0.142053291202	0.0311283543706	0.0238738581538	0.0369204953313	0.960308235510049
Armenian-Adap	REAL_REAL	0.165728837252	0.0398601219058	0.0291794314981	0.0515732392669	0.960308235510049
Armenian-Adap	REAL_REAL	0.189404398203	0.0419454053044	0.0284330323339	0.0517614930868	0.960308235510049
Armenian-Adap	REAL_REAL	0.213079944253	0.0419482663274	0.0306494683027	0.0520760342479	0.960308235510049
Armenian-Adap	REAL_REAL	0.236755490303	0.0427447333932	0.0316396206617	0.0519105046988	0.960308235510049
Armenian-Adap	REAL_REAL	0.260431051254	0.042828604579	0.0301668345928	0.0512210056186	0.960308235510049
Armenian-Adap	REAL_REAL	0.284106582403	0.0433790013194	0.0295005440712	0.0521551594138	0.960308235510049
Armenian-Adap	REAL_REAL	0.307782143354	0.0427674949169	0.0278583467007	0.0520097538829	0.960308235510049
Armenian-Adap	REAL_REAL	0.331457674503	0.044085547328	0.0275226980448	0.0516539439559	0.960308235510049
Armenian-Adap	REAL_REAL	0.355133235455	0.0438995808363	0.0275226980448	0.0515835508704	0.960308235510049
Armenian-Adap	REAL_REAL	0.378808796406	0.0436784923077	0.027882784605	0.0515944585204	0.960308235510049
Armenian-Adap	REAL_REAL	0.402484327555	0.0436784923077	0.0284972190857	0.0529871359468	0.960308235510049
Armenian-Adap	REAL_REAL	0.426159888506	0.0437019765377	0.0273863375187	0.052988179028	0.960308235510049
Armenian-Adap	REAL_REAL	0.449835419655	0.0440894067287	0.0261402577162	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.473510980606	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.497186541557	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.520862102509	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.544537603855	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.568213164806	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.591888725758	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.615564286709	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.63923984766	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.662915349007	0.0440894067287	0.0257898271084	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.686590909958	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.710266470909	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.73394203186	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.757617592812	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.781293094158	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.804968655109	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.828644216061	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.852319777012	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.875995337963	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.89967083931	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	REAL_REAL	0.923346400261	0.0440894067287	0.026675850153	0.0530336126685	0.960308235510049
Armenian-Adap	GROUND	0.0236755497754	0.0	0.0	0.0	0.999855041503989
Armenian-Adap	GROUND	0.0473510995507	0.0	0.0	0.0	0.999855041503989
Armenian-Adap	GROUND	0.0710266456008	0.0	0.0	0.0	0.999855041503989
Armenian-Adap	GROUND	0.0947021991014	0.00016613304615	0.0	0.00348485261202	0.9818015138429182
Armenian-Adap	GROUND	0.118377745152	0.0128652378917	0.00821372121572	0.0184948667884	0.974542117515373
Armenian-Adap	GROUND	0.142053291202	0.0311283543706	0.0172354951501	0.0369204953313	0.974542117515373
Armenian-Adap	GROUND	0.165728837252	0.038235463202	0.0205907896161	0.0558537766337	0.974542117515373
Armenian-Adap	GROUND	0.189404398203	0.0440786108375	0.0206186845899	0.065361738205	0.974542117515373
Armenian-Adap	GROUND	0.213079944253	0.0472832545638	0.0224893242121	0.0718646720052	0.974542117515373
Armenian-Adap	GROUND	0.236755490303	0.0536224469543	0.025448769331	0.076563373208	0.974542117515373
Armenian-Adap	GROUND	0.260431051254	0.0527937412262	0.0265525132418	0.0757277980447	0.974542117515373
Armenian-Adap	GROUND	0.284106582403	0.0513673052192	0.0275892466307	0.0757277980447	0.974542117515373
Armenian-Adap	GROUND	0.307782143354	0.0514297187328	0.0270000845194	0.0753860399127	0.974542117515373
Armenian-Adap	GROUND	0.331457674503	0.0518984347582	0.0274951159954	0.0749477371573	0.974542117515373
Armenian-Adap	GROUND	0.355133235455	0.0516985058784	0.0274951159954	0.0744806006551	0.974542117515373
Armenian-Adap	GROUND	0.378808796406	0.0513781607151	0.0274951159954	0.0744806006551	0.974542117515373
Armenian-Adap	GROUND	0.402484327555	0.0513781607151	0.0272838771343	0.0744806006551	0.974542117515373
Armenian-Adap	GROUND	0.426159888506	0.0513781607151	0.0260377824306	0.0762707963586	0.974542117515373
Armenian-Adap	GROUND	0.449835419655	0.0513781607151	0.0247917026281	0.0782437697053	0.974542117515373
Armenian-Adap	GROUND	0.473510980606	0.0521702617407	0.0244412720203	0.0800745561719	0.974542117515373
Armenian-Adap	GROUND	0.497186541557	0.0534182935953	0.0244412720203	0.0816042348742	0.974542117515373
Armenian-Adap	GROUND	0.520862102509	0.0546643733978	0.0244412720203	0.0829195454717	0.974542117515373
Armenian-Adap	GROUND	0.544537603855	0.0548988729715	0.0244412720203	0.0842348560691	0.974542117515373
Armenian-Adap	GROUND	0.568213164806	0.0548988729715	0.0244412720203	0.0855501666665	0.974542117515373
Armenian-Adap	GROUND	0.591888725758	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.615564286709	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.63923984766	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.662915349007	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.686590909958	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.710266470909	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.73394203186	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.757617592812	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.781293094158	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.804968655109	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.828644216061	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.852319777012	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.875995337963	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.89967083931	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Armenian-Adap	GROUND	0.923346400261	0.0548988729715	0.0244412720203	0.0862933024764	0.974542117515373
Breton-Adap	REAL_REAL	0.0312803089619	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.0625606179237	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.0938409268856	0.0	0.0	0.0	0.9926147450248468
Breton-Adap	REAL_REAL	0.125121235847	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.156401544809	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.187681853771	0.0	0.0	0.0	0.9926147450248468
Breton-Adap	REAL_REAL	0.218962162733	0.0	0.0	0.0	0.9926147268248453
Breton-Adap	REAL_REAL	0.250242471695	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.281522780657	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.312803089619	0.0	0.0	0.0	0.9999389648146336
Breton-Adap	REAL_REAL	0.344083398581	0.0	0.0	0.0	0.9990234364241956
Breton-Adap	REAL_REAL	0.375363707542	0.0	0.0	0.0	0.9926147450248468
Breton-Adap	REAL_REAL	0.406644016504	0.0	0.0	0.0	0.999023418106688
Breton-Adap	REAL_REAL	0.437924325466	0.0	0.0	0.0	0.9925456584257972
Breton-Adap	REAL_REAL	0.469204634428	0.0	0.0	0.0	0.9914303155335134
Breton-Adap	REAL_REAL	0.50048494339	0.00266864895821	0.0	0.0121438503265	0.9886086722485388
Breton-Adap	REAL_REAL	0.531765222549	0.0183087587357	0.00132811069489	0.0277839899063	0.9886086722485388
Breton-Adap	REAL_REAL	0.563045561314	0.0339489579201	0.0169683098793	0.0434241294861	0.9877035187306404
Breton-Adap	REAL_REAL	0.594325900078	0.0495890974998	0.0326084494591	0.0590643286705	0.9877035187306404
Breton-Adap	REAL_REAL	0.625606179237	0.067615032196	0.0482485890388	0.0747044682503	0.9877035187306404
Breton-Adap	REAL_REAL	0.656886458397	0.0776011943817	0.0506878495216	0.0949827432632	0.9813674441053523
Breton-Adap	REAL_REAL	0.688166797161	0.0792183876038	0.0561870336533	0.110639214516	0.9813674441053523
Breton-Adap	REAL_REAL	0.719447135925	0.0857716798782	0.061131477356	0.122111618519	0.9813674441053523
Breton-Adap	REAL_REAL	0.750727415085	0.0922474861145	0.0673525929451	0.135210692883	0.9813674441053523
Breton-Adap	REAL_REAL	0.782007694244	0.100614786148	0.0753883719444	0.149916350842	0.9813674441053523
Breton-Adap	REAL_REAL	0.813288033009	0.116254985332	0.0854079723358	0.163818717003	0.9813674441053523
Breton-Adap	REAL_REAL	0.844568371773	0.127879977226	0.0926755666733	0.175853729248	0.9813674441053523
Breton-Adap	REAL_REAL	0.875848650932	0.139549732208	0.100712001324	0.190299451351	0.9813674441053523
Breton-Adap	REAL_REAL	0.907128930092	0.14308154583	0.104892611504	0.204478263855	0.9813674441053523
Breton-Adap	REAL_REAL	0.938409268856	0.146637022495	0.108347415924	0.213005721569	0.9813674441053523
Breton-Adap	REAL_REAL	0.96968960762	0.149989783764	0.110526561737	0.22039359808	0.9813674441053523
Breton-Adap	REAL_REAL	1.00096988678	0.157662332058	0.109348475933	0.227371871471	0.9813674441053523
Breton-Adap	REAL_REAL	1.03225016594	0.157913982868	0.109348475933	0.233601987362	0.9813674441053523
Breton-Adap	REAL_REAL	1.0635304451	0.15595895052	0.109348475933	0.238815307617	0.9813674441053523
Breton-Adap	REAL_REAL	1.09481084347	0.154886126518	0.109348475933	0.243533670902	0.9813674441053523
Breton-Adap	REAL_REAL	1.12609112263	0.154886126518	0.109160661697	0.248002290726	0.9813674441053523
Breton-Adap	REAL_REAL	1.15737140179	0.154886126518	0.109099447727	0.251368880272	0.9813674441053523
Breton-Adap	REAL_REAL	1.18865180016	0.154886126518	0.109099447727	0.253556311131	0.9813674441053523
Breton-Adap	REAL_REAL	1.21993207932	0.154886126518	0.109099447727	0.253822207451	0.9813674441053523
Breton-Adap	GROUND	0.0312803089619	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.0625606179237	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.0938409268856	0.0	0.0	0.0	0.988281248935763
Breton-Adap	GROUND	0.125121235847	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.156401544809	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.187681853771	0.0	0.0	0.0	0.988281248935763
Breton-Adap	GROUND	0.218962162733	0.0	0.0	0.0	0.9882812308152179
Breton-Adap	GROUND	0.250242471695	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.281522780657	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.312803089619	0.0	0.0	0.0	0.9990234374709098
Breton-Adap	GROUND	0.344083398581	0.0	-2.98023223877e-08	0.0	0.988281248935763
Breton-Adap	GROUND	0.375363707542	0.0	0.0	0.0	0.988281248935763
Breton-Adap	GROUND	0.406644016504	0.0	0.0	0.0	0.9990234181066876
Breton-Adap	GROUND	0.437924325466	0.0	0.0	0.0	0.9882124639507165
Breton-Adap	GROUND	0.469204634428	0.0	-2.98023223877e-08	2.98023223877e-08	0.9978313598138436
Breton-Adap	GROUND	0.50048494339	0.00266864895821	0.0	0.0121438503265	0.98770351873064
Breton-Adap	GROUND	0.531765222549	0.0183087587357	0.00132811069489	0.0277839899063	0.98770351873064
Breton-Adap	GROUND	0.563045561314	0.0339489579201	0.0169683098793	0.0434241294861	0.98770351873064
Breton-Adap	GROUND	0.594325900078	0.0495890974998	0.0326084494591	0.0590643286705	0.9770830507872998
Breton-Adap	GROUND	0.625606179237	0.067615032196	0.0427790880203	0.0747044682503	0.9770830507872998
Breton-Adap	GROUND	0.656886458397	0.0705716609955	0.0428990721703	0.0937291383743	0.9770830507872998
Breton-Adap	GROUND	0.688166797161	0.0721889138222	0.0483981966972	0.10076802969	0.9770830507872998
Breton-Adap	GROUND	0.719447135925	0.078742146492	0.0533427000046	0.112240493298	0.9770830507872998
Breton-Adap	GROUND	0.750727415085	0.0852179527283	0.0595638155937	0.125339567661	0.9770830507872998
Breton-Adap	GROUND	0.782007694244	0.0935852527618	0.0676304101944	0.14004522562	0.9770830507872998
Breton-Adap	GROUND	0.813288033009	0.109225451946	0.0773172974586	0.153947591782	0.9770830507872998
Breton-Adap	GROUND	0.844568371773	0.120251059532	0.0827648639679	0.165678262711	0.9770830507872998
Breton-Adap	GROUND	0.875848650932	0.127760469913	0.0909811258316	0.176324784756	0.9770830507872998
Breton-Adap	GROUND	0.907128930092	0.134302914143	0.0917821526527	0.186521112919	0.9770830507872998
Breton-Adap	GROUND	0.938409268856	0.141525864601	0.0924565196037	0.195301532745	0.9770830507872998
Breton-Adap	GROUND	0.96968960762	0.146478652954	0.0929444432259	0.205296099186	0.9770830507872998
Breton-Adap	GROUND	1.00096988678	0.150296628475	0.094142138958	0.215205669403	0.9770830507872998
Breton-Adap	GROUND	1.03225016594	0.149783074856	0.096376478672	0.21659976244	0.9770830507872998
Breton-Adap	GROUND	1.0635304451	0.147828042507	0.0977775454521	0.21659976244	0.9770830507872998
Breton-Adap	GROUND	1.09481084347	0.146755218506	0.0977775454521	0.218534827232	0.9770830507872998
Breton-Adap	GROUND	1.12609112263	0.146755218506	0.0975897312164	0.218534827232	0.9770830507872998
Breton-Adap	GROUND	1.15737140179	0.146755218506	0.0975285172462	0.218534827232	0.9770830507872998
Breton-Adap	GROUND	1.18865180016	0.146755218506	0.0975285172462	0.218534827232	0.9770830507872998
Breton-Adap	GROUND	1.21993207932	0.146755218506	0.0975285172462	0.218534827232	0.9770830507872998
Buryat-Adap	REAL_REAL	0.0141454096884	0.0	0.0	0.0	0.9807408969481884
Buryat-Adap	REAL_REAL	0.0282908193767	0.0	0.0	0.0	0.9807408969481884
Buryat-Adap	REAL_REAL	0.0424362309277	0.0	0.0	0.0	0.9984824715183976
Buryat-Adap	REAL_REAL	0.0565816387534	0.0	0.0	0.00257348641753	0.9619999212827651
Buryat-Adap	REAL_REAL	0.0707270503044	0.00554399937391	0.000396765768528	0.00964619219303	0.9808389679233159
Buryat-Adap	REAL_REAL	0.0848724618554	0.0126167088747	0.00746947526932	0.0173780471087	0.9808389679233159
Buryat-Adap	REAL_REAL	0.0990178734064	0.0196894109249	0.0145421773195	0.026808321476	0.9807678771812761
Buryat-Adap	REAL_REAL	0.113163277507	0.0284374654293	0.0218166187406	0.0366360321641	0.9619999212827651
Buryat-Adap	REAL_REAL	0.127308696508	0.0378677397966	0.0305662751198	0.0479523688555	0.9807678771812761
Buryat-Adap	REAL_REAL	0.141454100609	0.0484085902572	0.0400727912784	0.0594462528825	0.9807678771812761
Buryat-Adap	REAL_REAL	0.155599504709	0.0592281371355	0.0514765307307	0.0712340846658	0.9807678771812761
Buryat-Adap	REAL_REAL	0.169744923711	0.0693005546927	0.0631034225225	0.0845665484667	0.9801280605029178
Buryat-Adap	REAL_REAL	0.183890327811	0.0825090184808	0.0753362625837	0.0987119525671	0.9801280605029178
Buryat-Adap	REAL_REAL	0.198035746813	0.0957329794765	0.0831539258361	0.112857371569	0.9619999212827651
Buryat-Adap	REAL_REAL	0.212181150913	0.102805681527	0.0884584710002	0.123907238245	0.9619999212827651
Buryat-Adap	REAL_REAL	0.226326555014	0.109394483268	0.0918456614017	0.130979925394	0.9619999212827651
Buryat-Adap	REAL_REAL	0.240471974015	0.115206204355	0.096560806036	0.137923508883	0.9619999212827651
Buryat-Adap	REAL_REAL	0.254617393017	0.119921334088	0.0999803543091	0.142638638616	0.9619999212827651
Buryat-Adap	REAL_REAL	0.268762797117	0.122890226543	0.10207298398	0.146461516619	0.9619999212827651
Buryat-Adap	REAL_REAL	0.282908201218	0.123327672482	0.103520847857	0.149290591478	0.9619999212827651
Buryat-Adap	REAL_REAL	0.297053605318	0.123654104769	0.104336157441	0.151905298233	0.9619999212827651
Buryat-Adap	REAL_REAL	0.311199009418	0.124278649688	0.105602711439	0.152649790049	0.9619999212827651
Buryat-Adap	REAL_REAL	0.325344443321	0.124278649688	0.106388568878	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.339489847422	0.124656423926	0.107166007161	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.353635251522	0.125400930643	0.107910498977	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.367780655622	0.125494599342	0.108655005693	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.381926059723	0.125494599342	0.109399497509	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.396071493626	0.125494599342	0.109860271215	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.410216897726	0.125494599342	0.109860271215	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.424362301826	0.125494599342	0.109860271215	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.438507705927	0.125494599342	0.109860271215	0.152941316366	0.9619999212827651
Buryat-Adap	REAL_REAL	0.452653110027	0.125494599342	0.109860271215	0.153553977609	0.9619999212827651
Buryat-Adap	REAL_REAL	0.46679854393	0.125494599342	0.109860271215	0.154438063502	0.9619999212827651
Buryat-Adap	REAL_REAL	0.48094394803	0.125494599342	0.109279252589	0.155322149396	0.9619999212827651
Buryat-Adap	REAL_REAL	0.495089352131	0.125494599342	0.109279252589	0.155419111252	0.9619999212827651
