Language	Type	ModelID	AUC
Croatian	REAL_REAL	3504281	8.92472267151
Croatian	REAL_REAL	3606306	8.91663837433
Croatian	REAL_REAL	4339919	8.92400741577
Croatian	REAL_REAL	6028479	8.91416931152
Croatian	REAL_REAL	6160025	8.91153621674
Croatian	REAL_REAL	6525361	8.92217731476
Croatian	REAL_REAL	7035094	8.92130374908
Croatian	REAL_REAL	7429833	8.93980503082
Croatian	REAL_REAL	793776	8.91462421417
Croatian	REAL_REAL	8782295	8.91609477997
Croatian	REAL_REAL	8984561	8.92467308044
Croatian	REAL_REAL	9622639	8.91458797455
Croatian	RANDOM_BY_TYPE	1057459	9.01173305511
Croatian	RANDOM_BY_TYPE	110967	9.05239963531
Croatian	RANDOM_BY_TYPE	1514710	9.05930042267
Croatian	RANDOM_BY_TYPE	1662115	8.99357032776
Croatian	RANDOM_BY_TYPE	2524046	9.03499412537
Croatian	RANDOM_BY_TYPE	3015229	9.04565143585
Croatian	RANDOM_BY_TYPE	3235010	9.09243679047
Croatian	RANDOM_BY_TYPE	3475917	9.03695011139
Croatian	RANDOM_BY_TYPE	3645748	9.04286193848
Croatian	RANDOM_BY_TYPE	3958460	8.97694587708
Croatian	RANDOM_BY_TYPE	3973544	9.00650501251
Croatian	RANDOM_BY_TYPE	4268010	9.00023269653
Croatian	RANDOM_BY_TYPE	5006396	9.00635623932
Croatian	RANDOM_BY_TYPE	5125170	9.00842094421
Croatian	RANDOM_BY_TYPE	5247295	9.00242996216
Croatian	RANDOM_BY_TYPE	528218	9.00436782837
Croatian	RANDOM_BY_TYPE	5960827	9.04789161682
Croatian	RANDOM_BY_TYPE	6185027	9.01822090149
Croatian	RANDOM_BY_TYPE	7188827	9.0680141449
Croatian	RANDOM_BY_TYPE	7229488	9.07268238068
Croatian	RANDOM_BY_TYPE	7428206	8.97476100922
Croatian	RANDOM_BY_TYPE	7608145	9.02517318726
Croatian	RANDOM_BY_TYPE	7637625	9.0492515564
Croatian	RANDOM_BY_TYPE	8114550	8.98710536957
Croatian	RANDOM_BY_TYPE	8154753	9.01501846313
Croatian	RANDOM_BY_TYPE	8396006	8.99765586853
Croatian	RANDOM_BY_TYPE	8932774	9.01863574982
Croatian	RANDOM_BY_TYPE	9120784	9.02448272705
Croatian	RANDOM_BY_TYPE	9302856	8.98831939697
Croatian	RANDOM_BY_TYPE	9467612	8.99441051483
Croatian	GROUND	1812911	8.89559268951
Croatian	GROUND	1928721	8.89799499512
Croatian	GROUND	2526543	8.88389205933
Croatian	GROUND	3189456	8.89311695099
Croatian	GROUND	3467329	8.8936624527
Croatian	GROUND	4404441	8.89063262939
Croatian	GROUND	5211120	8.89596271515
Croatian	GROUND	6615303	8.88759040833
Croatian	GROUND	6814866	8.90344047546
Croatian	GROUND	9314565	8.90171146393
Estonian	REAL_REAL	1080644	5.45953035355
Estonian	REAL_REAL	109410	5.45798301697
Estonian	REAL_REAL	1145903	5.45841932297
Estonian	REAL_REAL	1284813	5.46101284027
Estonian	REAL_REAL	1333788	5.46464395523
Estonian	REAL_REAL	1336956	5.45468616486
Estonian	REAL_REAL	1441457	5.45501947403
Estonian	REAL_REAL	1483504	5.45757102966
Estonian	REAL_REAL	1539177	5.45600652695
Estonian	REAL_REAL	1558512	5.45402002335
Estonian	REAL_REAL	1638121	5.45519971848
Estonian	REAL_REAL	1771942	5.4550538063
Estonian	REAL_REAL	1903802	5.45055055618
Estonian	REAL_REAL	1958728	5.46294546127
Estonian	REAL_REAL	2018423	5.45415496826
Estonian	REAL_REAL	2113185	5.4539103508
Estonian	REAL_REAL	2139985	5.4589343071
Estonian	REAL_REAL	2182348	5.45881748199
Estonian	REAL_REAL	2350521	5.45396327972
Estonian	REAL_REAL	2375183	5.4564576149
Estonian	REAL_REAL	2385035	5.45750713348
Estonian	REAL_REAL	2426904	5.46775579453
Estonian	REAL_REAL	2457062	5.45716190338
Estonian	REAL_REAL	2465167	5.45461702347
Estonian	REAL_REAL	2640324	5.45192670822
Estonian	REAL_REAL	2752363	5.46142721176
Estonian	REAL_REAL	2782530	5.45454931259
Estonian	REAL_REAL	2834427	5.45584487915
Estonian	REAL_REAL	284334	5.45754766464
Estonian	REAL_REAL	2871436	5.45348644257
Estonian	REAL_REAL	314852	5.45853757858
Estonian	REAL_REAL	3209718	5.45404338837
Estonian	REAL_REAL	3268070	5.4532494545
Estonian	REAL_REAL	3295199	5.46165180206
Estonian	REAL_REAL	3346019	5.45757055283
Estonian	REAL_REAL	3378718	5.45619678497
Estonian	REAL_REAL	3402990	5.45769500732
Estonian	REAL_REAL	3422561	5.45551538467
Estonian	REAL_REAL	3460116	5.46874237061
Estonian	REAL_REAL	3569747	5.46097421646
Estonian	REAL_REAL	3950360	5.45844745636
Estonian	REAL_REAL	4175298	5.45386505127
Estonian	REAL_REAL	4189928	5.46501636505
Estonian	REAL_REAL	4222065	5.45563077927
Estonian	REAL_REAL	4260407	5.45594072342
Estonian	REAL_REAL	4283030	5.45945930481
Estonian	REAL_REAL	4384041	5.45995235443
Estonian	REAL_REAL	4394719	5.46469736099
Estonian	REAL_REAL	4435630	5.45918416977
Estonian	REAL_REAL	4583132	5.45657682419
Estonian	REAL_REAL	4654087	5.45832633972
Estonian	REAL_REAL	4682333	5.49828147888
Estonian	REAL_REAL	4731250	5.45784282684
Estonian	REAL_REAL	4959468	5.45728826523
Estonian	REAL_REAL	4978134	5.46221399307
Estonian	REAL_REAL	501428	5.45776033401
Estonian	REAL_REAL	5146156	5.46407651901
Estonian	REAL_REAL	5224145	5.46289587021
Estonian	REAL_REAL	5261934	5.46181917191
Estonian	REAL_REAL	5298874	5.45068407059
Estonian	REAL_REAL	5387807	5.4585185051
Estonian	REAL_REAL	5583247	5.45876407623
Estonian	REAL_REAL	5648391	5.45901632309
Estonian	REAL_REAL	5652421	5.45295524597
Estonian	REAL_REAL	572573	5.46346473694
Estonian	REAL_REAL	5830778	5.46079111099
Estonian	REAL_REAL	586619	5.45861291885
Estonian	REAL_REAL	5951054	5.46153211594
Estonian	REAL_REAL	5992373	5.46235322952
Estonian	REAL_REAL	5999175	5.4550075531
Estonian	REAL_REAL	6113296	5.45217990875
Estonian	REAL_REAL	6136785	5.45909070969
Estonian	REAL_REAL	6151843	5.463326931
Estonian	REAL_REAL	6189867	5.45718622208
Estonian	REAL_REAL	6210876	5.4502196312
Estonian	REAL_REAL	6391093	5.46275281906
Estonian	REAL_REAL	6496314	5.46325016022
Estonian	REAL_REAL	659160	5.46053600311
Estonian	REAL_REAL	6674045	5.4543132782
Estonian	REAL_REAL	6908134	5.45909309387
Estonian	REAL_REAL	70410	5.45312404633
Estonian	REAL_REAL	7468056	5.45169115067
Estonian	REAL_REAL	7523786	5.45290613174
Estonian	REAL_REAL	7621835	5.45264720917
Estonian	REAL_REAL	7637099	5.46431159973
Estonian	REAL_REAL	7742644	5.45421886444
Estonian	REAL_REAL	7774068	5.46005249023
Estonian	REAL_REAL	7778776	5.45688962936
Estonian	REAL_REAL	799551	5.45662403107
Estonian	REAL_REAL	8030972	5.45606517792
Estonian	REAL_REAL	8117461	5.4576997757
Estonian	REAL_REAL	8265324	5.45459222794
Estonian	REAL_REAL	8514271	5.45707988739
Estonian	REAL_REAL	8643555	5.45922660828
Estonian	REAL_REAL	8816900	5.47179794312
Estonian	REAL_REAL	8922720	5.4613161087
Estonian	REAL_REAL	8948809	5.46492624283
Estonian	REAL_REAL	9058531	5.45587396622
Estonian	REAL_REAL	9358835	5.45672464371
Estonian	REAL_REAL	9455659	5.45162057877
Estonian	REAL_REAL	9839777	5.45888853073
Estonian	RANDOM_BY_TYPE	1008299	5.46530151367
Estonian	RANDOM_BY_TYPE	1009204	5.43855190277
Estonian	RANDOM_BY_TYPE	1071039	5.48003816605
Estonian	RANDOM_BY_TYPE	110550	5.4602394104
Estonian	RANDOM_BY_TYPE	1136722	5.45756006241
Estonian	RANDOM_BY_TYPE	1144123	5.48065757751
Estonian	RANDOM_BY_TYPE	1145966	5.4605140686
Estonian	RANDOM_BY_TYPE	1160472	5.47272253036
Estonian	RANDOM_BY_TYPE	120036	5.46890211105
Estonian	RANDOM_BY_TYPE	1272690	5.4696893692
Estonian	RANDOM_BY_TYPE	1311993	5.45791053772
Estonian	RANDOM_BY_TYPE	1429480	5.46858739853
Estonian	RANDOM_BY_TYPE	1445159	5.4651184082
Estonian	RANDOM_BY_TYPE	1495044	5.460958004
Estonian	RANDOM_BY_TYPE	1555893	5.46371746063
Estonian	RANDOM_BY_TYPE	1571769	5.46946954727
Estonian	RANDOM_BY_TYPE	1611220	5.4701499939
Estonian	RANDOM_BY_TYPE	1648139	5.45735120773
Estonian	RANDOM_BY_TYPE	1676457	5.46569108963
Estonian	RANDOM_BY_TYPE	168687	5.48369884491
Estonian	RANDOM_BY_TYPE	1692354	5.46949958801
Estonian	RANDOM_BY_TYPE	1716488	5.45416402817
Estonian	RANDOM_BY_TYPE	1758603	5.47041273117
Estonian	RANDOM_BY_TYPE	17797	5.4554233551
Estonian	RANDOM_BY_TYPE	186076	5.4610786438
Estonian	RANDOM_BY_TYPE	1913730	5.46851110458
Estonian	RANDOM_BY_TYPE	1916281	5.474650383
Estonian	RANDOM_BY_TYPE	1917604	5.44798612595
Estonian	RANDOM_BY_TYPE	1996912	5.46142101288
Estonian	RANDOM_BY_TYPE	200010	5.46693754196
Estonian	RANDOM_BY_TYPE	200036	5.46533632278
Estonian	RANDOM_BY_TYPE	2003971	5.45585870743
Estonian	RANDOM_BY_TYPE	2111875	5.48135042191
Estonian	RANDOM_BY_TYPE	2191060	5.47584295273
Estonian	RANDOM_BY_TYPE	220251	5.46330451965
Estonian	RANDOM_BY_TYPE	2217315	5.4429974556
Estonian	RANDOM_BY_TYPE	2272863	5.46901273727
Estonian	RANDOM_BY_TYPE	2329060	5.47723007202
Estonian	RANDOM_BY_TYPE	2340721	5.47424125671
Estonian	RANDOM_BY_TYPE	2345796	5.4784693718
Estonian	RANDOM_BY_TYPE	2350252	5.47172832489
Estonian	RANDOM_BY_TYPE	23631	5.46426820755
Estonian	RANDOM_BY_TYPE	2366359	5.45257949829
Estonian	RANDOM_BY_TYPE	2368315	5.47422409058
Estonian	RANDOM_BY_TYPE	2407811	5.47102880478
Estonian	RANDOM_BY_TYPE	2409865	5.47497701645
Estonian	RANDOM_BY_TYPE	2424555	5.45049381256
Estonian	RANDOM_BY_TYPE	2446852	5.46795082092
Estonian	RANDOM_BY_TYPE	2476643	5.48064088821
Estonian	RANDOM_BY_TYPE	2517664	5.48813772202
Estonian	RANDOM_BY_TYPE	2553231	5.46211338043
Estonian	RANDOM_BY_TYPE	257342	5.49083757401
Estonian	RANDOM_BY_TYPE	2577096	5.47384548187
Estonian	RANDOM_BY_TYPE	2582426	5.45893001556
Estonian	RANDOM_BY_TYPE	2583781	5.45731306076
Estonian	RANDOM_BY_TYPE	2601456	5.46006298065
Estonian	RANDOM_BY_TYPE	2629977	5.47341060638
Estonian	RANDOM_BY_TYPE	2636091	5.4621424675
Estonian	RANDOM_BY_TYPE	2642184	5.47211170197
Estonian	RANDOM_BY_TYPE	2646086	5.46410226822
Estonian	RANDOM_BY_TYPE	266683	5.4838218689
Estonian	RANDOM_BY_TYPE	268051	5.46140003204
Estonian	RANDOM_BY_TYPE	2706403	5.47470283508
Estonian	RANDOM_BY_TYPE	2713821	5.47098922729
Estonian	RANDOM_BY_TYPE	2723764	5.49033260345
Estonian	RANDOM_BY_TYPE	2745371	5.47534561157
Estonian	RANDOM_BY_TYPE	2748097	5.48293304443
Estonian	RANDOM_BY_TYPE	2749746	5.46068906784
Estonian	RANDOM_BY_TYPE	2762611	5.4659910202
Estonian	RANDOM_BY_TYPE	2782490	5.45857954025
Estonian	RANDOM_BY_TYPE	2835794	5.46556186676
Estonian	RANDOM_BY_TYPE	2873075	5.45993709564
Estonian	RANDOM_BY_TYPE	2908213	5.46311426163
Estonian	RANDOM_BY_TYPE	2938465	5.45929670334
Estonian	RANDOM_BY_TYPE	2943498	5.47459459305
Estonian	RANDOM_BY_TYPE	2956778	5.47393655777
Estonian	RANDOM_BY_TYPE	3032454	5.50632762909
Estonian	RANDOM_BY_TYPE	3095214	5.47928190231
Estonian	RANDOM_BY_TYPE	3122170	5.47487974167
Estonian	RANDOM_BY_TYPE	31627	5.47008991241
Estonian	RANDOM_BY_TYPE	31657	5.48759412766
Estonian	RANDOM_BY_TYPE	3179884	5.47294664383
Estonian	RANDOM_BY_TYPE	3205769	5.44560003281
Estonian	RANDOM_BY_TYPE	3205953	5.4618678093
Estonian	RANDOM_BY_TYPE	3210847	5.45270061493
Estonian	RANDOM_BY_TYPE	3221665	5.46643829346
Estonian	RANDOM_BY_TYPE	3250844	5.46333169937
Estonian	RANDOM_BY_TYPE	3263240	5.4727807045
Estonian	RANDOM_BY_TYPE	327901	5.46290540695
Estonian	RANDOM_BY_TYPE	3291637	5.47281599045
Estonian	RANDOM_BY_TYPE	3316886	5.47043085098
Estonian	RANDOM_BY_TYPE	3348465	5.47691869736
Estonian	RANDOM_BY_TYPE	341874	5.4679069519
Estonian	RANDOM_BY_TYPE	3420433	5.47351312637
Estonian	RANDOM_BY_TYPE	344220	5.46809530258
Estonian	RANDOM_BY_TYPE	3460236	5.45594263077
Estonian	RANDOM_BY_TYPE	3460418	5.46742677689
Estonian	RANDOM_BY_TYPE	3461327	5.4818072319
Estonian	RANDOM_BY_TYPE	3493026	5.46854972839
Estonian	RANDOM_BY_TYPE	3535573	5.48236036301
Estonian	RANDOM_BY_TYPE	3604406	5.47317838669
Estonian	RANDOM_BY_TYPE	3608722	5.4583773613
Estonian	RANDOM_BY_TYPE	3624879	5.48486566544
Estonian	RANDOM_BY_TYPE	36535	5.48621940613
Estonian	RANDOM_BY_TYPE	3699013	5.45651102066
Estonian	RANDOM_BY_TYPE	3763360	5.46610069275
Estonian	RANDOM_BY_TYPE	3783565	5.4610247612
Estonian	RANDOM_BY_TYPE	3837891	5.4765458107
Estonian	RANDOM_BY_TYPE	3845096	5.47346019745
Estonian	RANDOM_BY_TYPE	3848417	5.47330093384
Estonian	RANDOM_BY_TYPE	3871615	5.47292709351
Estonian	RANDOM_BY_TYPE	3887034	5.47154045105
Estonian	RANDOM_BY_TYPE	3899393	5.4459195137
Estonian	RANDOM_BY_TYPE	3903500	5.47083616257
Estonian	RANDOM_BY_TYPE	4027945	5.45941066742
Estonian	RANDOM_BY_TYPE	4031781	5.45824241638
Estonian	RANDOM_BY_TYPE	4054933	5.46266794205
Estonian	RANDOM_BY_TYPE	4063311	5.47533941269
Estonian	RANDOM_BY_TYPE	4078685	5.45795106888
Estonian	RANDOM_BY_TYPE	4090681	5.45088386536
Estonian	RANDOM_BY_TYPE	4100684	5.45394468307
Estonian	RANDOM_BY_TYPE	4105152	5.48096179962
Estonian	RANDOM_BY_TYPE	416858	5.46582269669
Estonian	RANDOM_BY_TYPE	4198511	5.46805810928
Estonian	RANDOM_BY_TYPE	4204954	5.46572208405
Estonian	RANDOM_BY_TYPE	4277283	5.45939064026
Estonian	RANDOM_BY_TYPE	4295132	5.45898580551
Estonian	RANDOM_BY_TYPE	4314880	5.46803474426
Estonian	RANDOM_BY_TYPE	4349271	5.46945953369
Estonian	RANDOM_BY_TYPE	4350874	5.4594874382
Estonian	RANDOM_BY_TYPE	4436172	5.4577460289
Estonian	RANDOM_BY_TYPE	4441286	5.45236444473
Estonian	RANDOM_BY_TYPE	4467381	5.44778060913
Estonian	RANDOM_BY_TYPE	4479266	5.44976711273
Estonian	RANDOM_BY_TYPE	4531801	5.47590017319
Estonian	RANDOM_BY_TYPE	4561541	5.46462535858
Estonian	RANDOM_BY_TYPE	4586031	5.46710634232
Estonian	RANDOM_BY_TYPE	4597970	5.46660709381
Estonian	RANDOM_BY_TYPE	4636509	5.45966720581
Estonian	RANDOM_BY_TYPE	4648236	5.47415161133
Estonian	RANDOM_BY_TYPE	4662978	5.47791242599
Estonian	RANDOM_BY_TYPE	4751807	5.48003292084
Estonian	RANDOM_BY_TYPE	4773552	5.46228218079
Estonian	RANDOM_BY_TYPE	4886782	5.45242786407
Estonian	RANDOM_BY_TYPE	49072	5.46734142303
Estonian	RANDOM_BY_TYPE	4929531	5.48499488831
Estonian	RANDOM_BY_TYPE	4957673	5.47230100632
Estonian	RANDOM_BY_TYPE	4972568	5.45847415924
Estonian	RANDOM_BY_TYPE	4982227	5.46788644791
Estonian	RANDOM_BY_TYPE	5004035	5.48837804794
Estonian	RANDOM_BY_TYPE	5048214	5.46773719788
Estonian	RANDOM_BY_TYPE	5063378	5.47871255875
Estonian	RANDOM_BY_TYPE	5081298	5.48122310638
Estonian	RANDOM_BY_TYPE	5081503	5.47311115265
Estonian	RANDOM_BY_TYPE	5083648	5.4622631073
Estonian	RANDOM_BY_TYPE	5123985	5.4623465538
Estonian	RANDOM_BY_TYPE	5129273	5.45766210556
Estonian	RANDOM_BY_TYPE	5139358	5.45598554611
Estonian	RANDOM_BY_TYPE	5206491	5.46868085861
Estonian	RANDOM_BY_TYPE	5208031	5.4655585289
Estonian	RANDOM_BY_TYPE	5215604	5.47354745865
Estonian	RANDOM_BY_TYPE	5235771	5.4730386734
Estonian	RANDOM_BY_TYPE	5247809	5.47818136215
Estonian	RANDOM_BY_TYPE	5297276	5.45765352249
Estonian	RANDOM_BY_TYPE	5302129	5.45869731903
Estonian	RANDOM_BY_TYPE	5316622	5.46150541306
Estonian	RANDOM_BY_TYPE	5324426	5.46667575836
Estonian	RANDOM_BY_TYPE	5326917	5.46630239487
Estonian	RANDOM_BY_TYPE	5352484	5.4689707756
Estonian	RANDOM_BY_TYPE	5401167	5.46360349655
Estonian	RANDOM_BY_TYPE	5405633	5.46602773666
Estonian	RANDOM_BY_TYPE	5424793	5.48078107834
Estonian	RANDOM_BY_TYPE	5496008	5.48484945297
Estonian	RANDOM_BY_TYPE	5525978	5.46069478989
Estonian	RANDOM_BY_TYPE	5626168	5.48745536804
Estonian	RANDOM_BY_TYPE	5639709	5.49125242233
Estonian	RANDOM_BY_TYPE	5648055	5.46705150604
Estonian	RANDOM_BY_TYPE	56700	5.45632314682
Estonian	RANDOM_BY_TYPE	5686450	5.45663881302
Estonian	RANDOM_BY_TYPE	5686454	5.46654129028
Estonian	RANDOM_BY_TYPE	5732574	5.47274446487
Estonian	RANDOM_BY_TYPE	5770949	5.45818281174
Estonian	RANDOM_BY_TYPE	5783517	5.45713043213
Estonian	RANDOM_BY_TYPE	5796901	5.46693372726
Estonian	RANDOM_BY_TYPE	5802049	5.45105218887
Estonian	RANDOM_BY_TYPE	5822342	5.45947790146
Estonian	RANDOM_BY_TYPE	5823263	5.46606683731
Estonian	RANDOM_BY_TYPE	5828305	5.46448659897
Estonian	RANDOM_BY_TYPE	5841933	5.45327854156
Estonian	RANDOM_BY_TYPE	5849033	5.46056365967
Estonian	RANDOM_BY_TYPE	5857877	5.46535253525
Estonian	RANDOM_BY_TYPE	586397	5.48362779617
Estonian	RANDOM_BY_TYPE	5894506	5.46197557449
Estonian	RANDOM_BY_TYPE	5924416	5.46429872513
Estonian	RANDOM_BY_TYPE	5929085	5.48485851288
Estonian	RANDOM_BY_TYPE	6021112	5.4822936058
Estonian	RANDOM_BY_TYPE	6028165	5.47682094574
Estonian	RANDOM_BY_TYPE	6052519	5.46996164322
Estonian	RANDOM_BY_TYPE	6056236	5.46520757675
Estonian	RANDOM_BY_TYPE	6071571	5.47602891922
Estonian	RANDOM_BY_TYPE	6083809	5.46556138992
Estonian	RANDOM_BY_TYPE	6175163	5.45305299759
Estonian	RANDOM_BY_TYPE	6225642	5.45839881897
Estonian	RANDOM_BY_TYPE	625940	5.48161172867
Estonian	RANDOM_BY_TYPE	6307031	5.46158742905
Estonian	RANDOM_BY_TYPE	6337776	5.46917104721
Estonian	RANDOM_BY_TYPE	6384224	5.4498500824
Estonian	RANDOM_BY_TYPE	6420587	5.45560359955
Estonian	RANDOM_BY_TYPE	6449251	5.46240615845
Estonian	RANDOM_BY_TYPE	6474905	5.46297311783
Estonian	RANDOM_BY_TYPE	6498640	5.45651102066
Estonian	RANDOM_BY_TYPE	6524797	5.48674821854
Estonian	RANDOM_BY_TYPE	6530815	5.45466899872
Estonian	RANDOM_BY_TYPE	6542814	5.48566532135
Estonian	RANDOM_BY_TYPE	6546033	5.45444822311
Estonian	RANDOM_BY_TYPE	6547950	5.4588932991
Estonian	RANDOM_BY_TYPE	6557077	5.46486711502
Estonian	RANDOM_BY_TYPE	6581414	5.46197223663
Estonian	RANDOM_BY_TYPE	6583946	5.47607517242
Estonian	RANDOM_BY_TYPE	6588889	5.47072935104
Estonian	RANDOM_BY_TYPE	665935	5.47158765793
Estonian	RANDOM_BY_TYPE	6687158	5.4631729126
Estonian	RANDOM_BY_TYPE	6705742	5.47051811218
Estonian	RANDOM_BY_TYPE	6750733	5.48486042023
Estonian	RANDOM_BY_TYPE	6755068	5.45909500122
Estonian	RANDOM_BY_TYPE	6771981	5.46593952179
Estonian	RANDOM_BY_TYPE	682784	5.48162078857
Estonian	RANDOM_BY_TYPE	6830278	5.48515367508
Estonian	RANDOM_BY_TYPE	6842938	5.4600520134
Estonian	RANDOM_BY_TYPE	6895321	5.46268177032
Estonian	RANDOM_BY_TYPE	6905414	5.45430278778
Estonian	RANDOM_BY_TYPE	7021837	5.46142482758
Estonian	RANDOM_BY_TYPE	7042938	5.46098279953
Estonian	RANDOM_BY_TYPE	7059176	5.48119354248
Estonian	RANDOM_BY_TYPE	7081835	5.46962833405
Estonian	RANDOM_BY_TYPE	7098824	5.45957279205
Estonian	RANDOM_BY_TYPE	7133502	5.4690823555
Estonian	RANDOM_BY_TYPE	715409	5.47566795349
Estonian	RANDOM_BY_TYPE	7155433	5.46997308731
Estonian	RANDOM_BY_TYPE	7176850	5.46804904938
Estonian	RANDOM_BY_TYPE	7202955	5.45873689651
Estonian	RANDOM_BY_TYPE	7238871	5.45975732803
Estonian	RANDOM_BY_TYPE	7269992	5.45568609238
Estonian	RANDOM_BY_TYPE	7277727	5.47913837433
Estonian	RANDOM_BY_TYPE	7296755	5.45629167557
Estonian	RANDOM_BY_TYPE	7321633	5.45960712433
Estonian	RANDOM_BY_TYPE	7323400	5.46449947357
Estonian	RANDOM_BY_TYPE	7390435	5.46559906006
Estonian	RANDOM_BY_TYPE	7411317	5.45769119263
Estonian	RANDOM_BY_TYPE	7448541	5.46805524826
Estonian	RANDOM_BY_TYPE	7454673	5.46346759796
Estonian	RANDOM_BY_TYPE	745751	5.465092659
Estonian	RANDOM_BY_TYPE	7469536	5.45958518982
Estonian	RANDOM_BY_TYPE	7481521	5.45613956451
Estonian	RANDOM_BY_TYPE	7567816	5.49034309387
Estonian	RANDOM_BY_TYPE	7574131	5.4587020874
Estonian	RANDOM_BY_TYPE	7604616	5.45390129089
Estonian	RANDOM_BY_TYPE	7631196	5.46288728714
Estonian	RANDOM_BY_TYPE	7655924	5.45056676865
Estonian	RANDOM_BY_TYPE	7690015	5.46151638031
Estonian	RANDOM_BY_TYPE	7704678	5.49092245102
Estonian	RANDOM_BY_TYPE	7739000	5.46550178528
Estonian	RANDOM_BY_TYPE	7751535	5.46382713318
Estonian	RANDOM_BY_TYPE	7825377	5.44130420685
Estonian	RANDOM_BY_TYPE	7854936	5.4703373909
Estonian	RANDOM_BY_TYPE	7864149	5.48116254807
Estonian	RANDOM_BY_TYPE	7872907	5.45542430878
Estonian	RANDOM_BY_TYPE	7914217	5.46281862259
Estonian	RANDOM_BY_TYPE	7945324	5.45743751526
Estonian	RANDOM_BY_TYPE	7979724	5.46074819565
Estonian	RANDOM_BY_TYPE	8005698	5.4406414032
Estonian	RANDOM_BY_TYPE	8013971	5.46848058701
Estonian	RANDOM_BY_TYPE	8017230	5.45376110077
Estonian	RANDOM_BY_TYPE	8072756	5.45528841019
Estonian	RANDOM_BY_TYPE	80901	5.48022842407
Estonian	RANDOM_BY_TYPE	8117259	5.47684669495
Estonian	RANDOM_BY_TYPE	8129193	5.46876049042
Estonian	RANDOM_BY_TYPE	8129314	5.45076799393
Estonian	RANDOM_BY_TYPE	8143474	5.46409893036
Estonian	RANDOM_BY_TYPE	8174065	5.45317268372
Estonian	RANDOM_BY_TYPE	8177398	5.47773790359
Estonian	RANDOM_BY_TYPE	818520	5.47248363495
Estonian	RANDOM_BY_TYPE	8207895	5.46798753738
Estonian	RANDOM_BY_TYPE	8262929	5.45517969131
Estonian	RANDOM_BY_TYPE	8268153	5.46323204041
Estonian	RANDOM_BY_TYPE	8337407	5.45447397232
Estonian	RANDOM_BY_TYPE	8370296	5.47184896469
Estonian	RANDOM_BY_TYPE	8387528	5.46543455124
Estonian	RANDOM_BY_TYPE	8391640	5.45625019073
Estonian	RANDOM_BY_TYPE	844686	5.45949459076
Estonian	RANDOM_BY_TYPE	8448873	5.46703290939
Estonian	RANDOM_BY_TYPE	8466274	5.47456932068
Estonian	RANDOM_BY_TYPE	8478106	5.46787452698
Estonian	RANDOM_BY_TYPE	8494843	5.45460939407
Estonian	RANDOM_BY_TYPE	8509420	5.4721660614
Estonian	RANDOM_BY_TYPE	861613	5.46854972839
Estonian	RANDOM_BY_TYPE	8618160	5.46371650696
Estonian	RANDOM_BY_TYPE	8636495	5.46123504639
Estonian	RANDOM_BY_TYPE	8642481	5.49071264267
Estonian	RANDOM_BY_TYPE	8674258	5.50174331665
Estonian	RANDOM_BY_TYPE	8691700	5.46322059631
Estonian	RANDOM_BY_TYPE	8705857	5.47171020508
Estonian	RANDOM_BY_TYPE	8713732	5.46975326538
Estonian	RANDOM_BY_TYPE	8726505	5.4597659111
Estonian	RANDOM_BY_TYPE	8810103	5.45870351791
Estonian	RANDOM_BY_TYPE	8902832	5.46607255936
Estonian	RANDOM_BY_TYPE	8922847	5.469851017
Estonian	RANDOM_BY_TYPE	8925258	5.45246076584
Estonian	RANDOM_BY_TYPE	8955598	5.46132230759
Estonian	RANDOM_BY_TYPE	895943	5.45486211777
Estonian	RANDOM_BY_TYPE	8971581	5.46217823029
Estonian	RANDOM_BY_TYPE	8983465	5.45708751678
Estonian	RANDOM_BY_TYPE	8996612	5.45812892914
Estonian	RANDOM_BY_TYPE	8998288	5.48757553101
Estonian	RANDOM_BY_TYPE	9026025	5.46816825867
Estonian	RANDOM_BY_TYPE	910101	5.47045850754
Estonian	RANDOM_BY_TYPE	911822	5.46867752075
Estonian	RANDOM_BY_TYPE	913117	5.46481227875
Estonian	RANDOM_BY_TYPE	9170916	5.44148397446
Estonian	RANDOM_BY_TYPE	919886	5.46697378159
Estonian	RANDOM_BY_TYPE	9213889	5.47266197205
Estonian	RANDOM_BY_TYPE	9243003	5.4724521637
Estonian	RANDOM_BY_TYPE	9301471	5.46859312057
Estonian	RANDOM_BY_TYPE	9335938	5.4607758522
Estonian	RANDOM_BY_TYPE	9346997	5.47333192825
Estonian	RANDOM_BY_TYPE	9350110	5.46659421921
Estonian	RANDOM_BY_TYPE	938135	5.46393251419
Estonian	RANDOM_BY_TYPE	9418470	5.471555233
Estonian	RANDOM_BY_TYPE	9432894	5.46282148361
Estonian	RANDOM_BY_TYPE	9491846	5.48389577866
Estonian	RANDOM_BY_TYPE	9509931	5.4557299614
Estonian	RANDOM_BY_TYPE	958984	5.47164487839
Estonian	RANDOM_BY_TYPE	9622688	5.46822977066
Estonian	RANDOM_BY_TYPE	9642576	5.47034454346
Estonian	RANDOM_BY_TYPE	9664338	5.47145748138
Estonian	RANDOM_BY_TYPE	9675880	5.46572637558
Estonian	RANDOM_BY_TYPE	9704737	5.4702706337
Estonian	RANDOM_BY_TYPE	972299	5.48177814484
Estonian	RANDOM_BY_TYPE	9765094	5.48181962967
Estonian	RANDOM_BY_TYPE	9769575	5.46547842026
