Language	Estimator	Model	Distance	Surprisal	Script	Part
e	Plugin	DNA	2	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DNA	3	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DNA	4	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DNA	5	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DNA	6	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DNA	0	-5.530915933076703	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	1	-2.8973515143632547	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	2	-2.894870541223435	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	3	-2.8948197443636787	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	4	-2.8948197443636787	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	5	-2.8948197443636787	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	6	-2.8948197443636787	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DNA	0	-11.21822994930713	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	1	-8.049617096932241	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	2	-7.954009386095318	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	3	-7.951870113459273	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	4	-7.951870113459273	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	5	-7.951870113459273	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DNA	6	-7.951870113459273	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	0	-2.649704762603761	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	1	-0.010962992519622673	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	2	-0.0028895088065031818	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	3	-0.0020862586811532693	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	4	-0.0020823293415255205	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	5	-0.0020823293415255205	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	6	-0.0020823293415255205	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	0	-11.598795985027932	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	1	-5.893950336114105	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	2	-4.945198023270399	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	3	-4.861742337016421	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	4	-4.861256619054702	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	5	-4.861256619054702	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	6	-4.861256619054702	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	0	-11.194735502198585	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	1	-7.370919344119058	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	2	-6.777453964612792	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	3	-6.753499307279537	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	4	-6.753291577629238	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	5	-6.753291577629238	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	6	-6.753291577629238	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	0	-6.429574796588644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	1	-3.78923529349967	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	2	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	3	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	4	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	5	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	6	-3.7890773655842263	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	0	-5.530915933076703	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	1	-2.903754544567981	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	2	-2.8940534592746032	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	3	-2.893988736580285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	4	-2.893988736580285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	5	-2.893988736580285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	6	-2.893988736580285	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	0	-11.21822994930713	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	1	-8.001970448520362	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	2	-7.985525363158124	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	3	-7.98380872231691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	4	-7.98380872231691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	5	-7.98380872231691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	6	-7.98380872231691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	0	-2.649704762603761	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	1	-0.010962992519622673	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	2	-0.0004948569117123112	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	3	-0.0004703647252489061	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	4	-0.0004703647252489061	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	5	-0.0004703647252489061	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	6	-0.0004703647252489061	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NAD	0	-11.598795985027932	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	1	-6.5058864469115845	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	2	-4.85977347523657	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	3	-4.7676891116141356	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	4	-4.767237224697166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	5	-4.767237224697166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	6	-4.767237224697166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NAD	0	-11.194735502198585	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	1	-7.816496587360943	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	2	-7.730190842100124	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	3	-7.729605925483034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	4	-7.729605925483034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	5	-7.729605925483034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	6	-7.729605925483034	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NAD	0	-6.429574796588644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	1	-3.789204345862716	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	2	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	3	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	4	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	5	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	6	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NAD	0	-5.530915933076703	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	1	-2.7741680704662195	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	2	-2.6194251324339426	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	3	-2.6176418875340652	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	4	-2.617641519461023	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	5	-2.617641519461023	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	6	-2.617641519461023	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	0	-11.21822994930713	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	1	-8.003087258232918	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	2	-7.9866276502408935	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	3	-7.9849110093996805	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	4	-7.9849110093996805	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	5	-7.9849110093996805	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	6	-7.9849110093996805	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	0	-2.649704762603761	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	1	-0.010962992519622673	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	2	-0.0028715827448714737	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	3	-0.002111408013231257	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	4	-0.002107478673603509	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	5	-0.002107478673603509	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	6	-0.002107478673603509	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	DAN	0	-11.598795985027932	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	1	-5.887249835853204	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	2	-4.942558362786208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	3	-4.8623494574916615	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	4	-4.861862466661443	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	5	-4.861862466661443	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	6	-4.861862466661443	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	DAN	0	-11.194735502198585	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	1	-7.4054049762682	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	2	-6.847776108425089	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	3	-6.827536286497903	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	4	-6.827404810342669	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	5	-6.827404810342669	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	6	-6.827404810342669	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	DAN	0	-6.429574796588644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	1	-3.7892680913294976	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	2	-3.789110163414054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	3	-3.789110163414054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	4	-3.789110163414054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	5	-3.789110163414054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	6	-3.789110163414054	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	DAN	0	-5.530915933076703	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	1	-2.8972987583763445	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	2	-2.8948040139623004	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	3	-2.894753217102544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	4	-2.894753217102544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	5	-2.894753217102544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	6	-2.894753217102544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	DAN	0	-11.21822994930713	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	1	-7.760127392934322	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	2	-7.583666886373342	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	3	-7.56063032736691	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	4	-7.560398445995746	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	5	-7.560398445995746	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	DAN	6	-7.560398445995746	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	0	-2.649704762603761	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	1	-0.010962992519622673	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	2	-0.0004918626168909494	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	3	-0.00047284545167587135	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	4	-0.00047284545167587135	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	5	-0.00047284545167587135	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	6	-0.00047284545167587135	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	0	-11.598795985027932	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	1	-6.50673972516223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	2	-4.856782722124723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	3	-4.765948754198527	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	4	-4.76549686728156	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	5	-4.76549686728156	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	6	-4.76549686728156	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	0	-11.194735502198585	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	1	-7.855361510141678	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	2	-7.796574659318291	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	3	-7.796156080863995	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	4	-7.796156080863995	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	5	-7.796156080863995	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	6	-7.796156080863995	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	0	-6.429574796588644	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	1	-3.789204345862716	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	2	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	3	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	4	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	5	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	6	-3.7890464179472723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	0	-5.530915933076703	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	1	-2.778600795088818	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	2	-2.62204654707589	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	3	-2.620273161444586	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	4	-2.620272793371544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	5	-2.620272793371544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	6	-2.620272793371544	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	0	-11.21822994930713	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	1	-7.747044284597851	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	2	-7.628750409742846	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	3	-7.626554390602766	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	4	-7.626554390602766	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
